clave_entidad,clave_actividad_economica,anio_censal,UE,A111A,H001A
26,3259,2014,15,73.14,244
26,3261,2014,63,5389.65,5780
26,3262,2014,6,47.719,48
26,3271,2014,291,101.588,927
26,3272,2014,12,10.121,46
26,3273,2014,168,5935.801,2383
26,3274,2014,33,492.233,306
26,3279,2014,98,93.92,358
26,3312,2014,6,154.5,297
26,3314,2014,7,30660.937,2225
26,3315,2014,4,299.839,257
26,3321,2014,3,21.868,58
26,3322,2014,6,293.139,1311
26,3323,2014,1367,1151.881,3820
26,3324,2014,4,73.051,40
26,3325,2014,3,491.299,1497
26,3326,2014,10,30.416,131
26,3327,2014,234,441.714,1471
26,3328,2014,8,102.512,197
26,3329,2014,60,475.406,1402
26,3331,2014,7,1416.978,1914
26,3332,2014,6,7.883,30
26,3333,2014,7,33.674,203
26,3334,2014,17,160.086,480
26,3339,2014,20,472.633,1183
26,3341,2014,5,1600.796,811
26,3342,2014,5,250.631,1161
26,3343,2014,5,961.128,3142
26,3344,2014,44,3121.094,17408
26,3345,2014,5,294.954,808
26,3353,2014,4,187.166,491
26,3359,2014,11,1736.781,7216
26,3362,2014,14,68.185,119
26,3363,2014,43,26912.363,34331
26,3364,2014,24,2590.862,2466
26,3366,2014,5,58.676,186
26,3371,2014,674,314.216,2036
26,3372,2014,26,34.179,122
26,3379,2014,13,303.604,1678
26,3391,2014,76,2319.76,13984
26,3399,2014,182,698.588,1579
26,4311,2014,594,9538.657,13175
26,4312,2014,115,5339.147,3851
26,4321,2014,51,82.391,275
26,4331,2014,64,380.23,1138
26,4332,2014,33,71.201,208
26,4333,2014,15,23.464,98
26,4334,2014,61,185.096,505
26,4335,2014,32,86.727,188
26,4341,2014,334,784.148,1955
26,4342,2014,975,3890.348,7930
26,4343,2014,453,2033.346,2058
26,4351,2014,104,422.366,1155
26,4352,2014,99,1490.067,2538
26,4353,2014,229,493.108,1435
26,4354,2014,224,1038.038,2067
26,4361,2014,52,449.529,972
26,4611,2014,14148,2822.328,29736
26,4612,2014,2587,1229.414,4578
26,4621,2014,1739,6266.908,25167
26,4622,2014,88,1761.713,4720
26,4631,2014,288,148.219,1300
26,4632,2014,2537,495.177,5580
26,4633,2014,582,329.203,1886
26,4641,2014,1582,1432.9,6756
26,4651,2014,530,183.064,1335
26,4652,2014,323,131.872,932
26,4653,2014,1517,293.302,3207
26,4659,2014,871,118.627,1740
26,4661,2014,568,707.783,2869
26,4662,2014,610,636.929,2958
26,4663,2014,608,153.8,1497
26,4664,2014,1586,78.969,2402
26,4671,2014,1792,2234.315,8960
26,4681,2014,259,1071.998,2873
26,4682,2014,1254,1210.862,5924
26,4683,2014,37,13.789,178
26,4684,2014,927,2873.024,8518
26,4691,2014,30,34.358,111
26,4841,2014,86,1944.288,3711
26,4842,2014,81,874.42,1721
26,4851,2014,29,452.871,1870
26,4852,2014,21,707.043,1872
26,4854,2014,21,192.004,528
26,4871,2014,3,6.03,61
26,4872,2014,3,2.378,16
26,4881,2014,12,204.123,408
26,4883,2014,15,411.445,1685
26,4884,2014,65,1152.967,637
26,4885,2014,152,357.558,1344
26,4931,2014,39,498.795,1268
26,5111,2014,78,358.687,1493
26,5151,2014,67,541.007,1246
26,5179,2014,77,139.784,442
26,5182,2014,9,63.767,454
26,5191,2014,18,19.813,85
26,5223,2014,82,156.325,576
26,5224,2014,591,572.191,2275
26,5241,2014,10,22.329,36
26,5242,2014,207,154.594,872
26,5311,2014,925,279.009,2154
26,5312,2014,262,1027.838,1478
26,5313,2014,125,171.785,505
26,5411,2014,904,544.009,3255
26,5412,2014,674,551.706,3445
26,5413,2014,222,895.65,2254
26,5414,2014,40,36.702,146
26,5415,2014,91,444.771,1162
26,5416,2014,178,259.002,1179
26,5417,2014,12,70.183,286
26,5418,2014,170,331.098,850
26,5419,2014,420,178.74,1294
26,5511,2014,3,343.656,183
26,5611,2014,102,1335.615,5179
26,5612,2014,21,327.019,2684
26,5613,2014,108,1686.589,15173
26,5614,2014,910,752.556,6706
26,5615,2014,59,143.356,414
26,5616,2014,155,1741.212,8984
26,5617,2014,143,262.577,2733
26,5619,2014,81,255.916,1855
26,5621,2014,30,191.825,475
26,6111,2014,476,1612.531,10764
26,6113,2014,70,2324.331,6025
26,6114,2014,16,33.705,166
26,6115,2014,47,12.398,192
26,6116,2014,407,124.202,1393
26,6211,2014,1780,667.266,3411
26,6212,2014,994,351.392,2109
26,6213,2014,392,155.059,1041
26,6215,2014,329,407.676,1362
26,6219,2014,48,42.174,683
26,6221,2014,39,497.836,1627
26,6223,2014,13,745.441,1464
26,6231,2014,4,4.698,39
26,6232,2014,3,0.583,14
26,6233,2014,26,12.572,298
26,6239,2014,59,24.8,441
26,6241,2014,488,131.932,2098
26,6242,2014,34,21.7,258
26,6243,2014,12,4.582,77
26,6244,2014,250,590.594,4155
26,7111,2014,59,33.748,599
26,7113,2014,27,86.755,166
26,7115,2014,7,1.809,18
26,7121,2014,16,32.108,135
26,7131,2014,131,39.411,331
26,7132,2014,212,948.904,1873
26,7139,2014,519,370.017,2200
26,7211,2014,559,1521.589,7541
26,7212,2014,14,12.046,70
26,7213,2014,131,103.408,909
26,7223,2014,38,272.634,767
26,7224,2014,381,430.23,1881
26,7225,2014,8661,6016.994,33306
26,8111,2014,6945,2002.019,15478
26,8112,2014,540,183.443,1156
26,8113,2014,580,639.989,2668
26,8114,2014,1939,261.936,3178
26,8121,2014,4485,594.969,7023
26,8122,2014,436,139.517,1131
26,8123,2014,115,174.646,575
26,8124,2014,234,40.157,438
26,8129,2014,97,78.679,353
26,8131,2014,408,475.526,2362
26,8132,2014,261,128.106,1562
27,1125,2014,53,38.277,346
27,1141,2014,2218,2457.677,12228
27,2111,2014,20,301984.186,15429
27,2123,2014,14,110.463,475
27,2131,2014,3,3973.883,1088
27,2221,2014,17,375.722,2922
27,2361,2014,31,506.253,1699
27,2362,2014,87,1092.53,2690
27,2371,2014,54,18327.266,5735
27,2372,2014,41,418.953,1004
27,2373,2014,54,912.199,2070
27,2379,2014,4,97.061,148
27,2381,2014,9,72.711,161
27,2382,2014,47,124.933,451
27,2383,2014,10,15.98,55
27,2389,2014,8,183.304,342
27,3112,2014,6,79.621,127
27,3113,2014,31,1222.322,1203
27,3114,2014,7,266.685,546
27,3115,2014,128,72.517,364
27,3116,2014,38,353.003,574
27,3118,2014,1339,4910.385,5253
27,3119,2014,35,452.939,997
27,3121,2014,294,3589.592,5478
27,3131,2014,8,0.171,14
27,3141,2014,11,1.232,18
27,3149,2014,47,31.794,186
27,3151,2014,4,0.102,5
27,3152,2014,398,70.016,723
27,3159,2014,14,1.569,28
27,3162,2014,8,5.283,26
27,3169,2014,9,5.947,32
27,3219,2014,328,52.263,613
27,3231,2014,284,193.988,1044
27,3241,2014,5,219.612,90
27,3251,2014,8,79285.115,3972
27,3254,2014,5,21.845,73
27,3255,2014,5,200.415,81
27,3256,2014,9,102.006,324
27,3271,2014,25,9.585,54
27,3273,2014,133,665.996,746
27,3279,2014,10,159.303,117
27,3323,2014,1012,237.261,1891
27,3327,2014,72,355.051,622
27,3329,2014,8,151.069,125
27,3339,2014,4,31.697,48
27,3362,2014,7,23.029,95
27,3371,2014,504,76.661,898
27,3372,2014,7,2.905,21
27,3379,2014,12,7.843,31
27,3391,2014,26,7.613,82
27,3399,2014,74,31.391,200
27,4311,2014,295,3393.258,6213
27,4312,2014,83,1968.054,2418
27,4321,2014,53,158.562,329
27,4331,2014,47,681.666,474
27,4332,2014,17,157.394,139
27,4333,2014,6,2.498,28
27,4334,2014,54,73.481,574
27,4335,2014,6,4.676,40
27,4341,2014,365,421.683,1112
27,4342,2014,475,1890.46,4832
27,4343,2014,114,140.041,455
27,4351,2014,39,51.307,213
27,4352,2014,30,543.662,506
27,4353,2014,93,219.018,707
27,4354,2014,100,814.49,1282
27,4611,2014,12396,1975.803,24244
27,4612,2014,1069,385.572,1909
27,4621,2014,1071,3403.94,13315
27,4622,2014,51,2561.788,5547
27,4631,2014,257,158.658,1287
27,4632,2014,2182,808.049,5869
27,4633,2014,706,352.471,2379
27,4641,2014,1190,940.525,5138
27,4651,2014,330,144.815,753
27,4652,2014,301,149.334,907
27,4653,2014,1159,281.341,2608
27,4659,2014,912,101.968,1755
27,4661,2014,407,1480.574,1693
27,4662,2014,593,276.73,1733
27,4663,2014,288,47.775,713
27,4664,2014,193,6.752,261
27,4671,2014,1146,978.166,4306
27,4681,2014,77,1163.792,1814
27,4682,2014,682,484.077,2912
27,4683,2014,108,48.031,315
27,4684,2014,267,1485.734,3521
27,4691,2014,19,12.889,57
27,4832,2014,20,25.674,207
27,4841,2014,11,388.374,774
27,4842,2014,39,454.075,1871
27,4851,2014,62,691.037,3182
27,4852,2014,59,442.866,1733
27,4855,2014,15,138.74,197
27,4883,2014,5,45.181,93
27,4884,2014,34,512.237,496
27,4885,2014,14,184.533,200
27,4931,2014,7,7.403,149
27,5111,2014,26,187.904,849
27,5151,2014,19,38.563,401
27,5171,2014,14,48.774,228
27,5179,2014,73,70.802,272
27,5182,2014,9,486.017,500
27,5191,2014,6,1.327,35
27,5223,2014,31,113.596,240
27,5224,2014,239,350.296,1239
27,5242,2014,81,74.55,394
27,5321,2014,21,131.829,187
27,5322,2014,397,88.466,922
27,5323,2014,4,3.165,32
27,5324,2014,130,2327.566,3569
27,5411,2014,455,181.293,1725
27,5412,2014,238,109.371,944
27,5413,2014,98,3797.383,1609
27,5414,2014,28,26.98,118
27,5415,2014,20,17.288,152
27,5416,2014,62,151.107,672
27,5417,2014,5,14.394,64
27,5418,2014,76,132.423,352
27,5419,2014,225,72.543,581
27,5511,2014,4,-8.435,188
27,5611,2014,25,111.426,534
27,5612,2014,12,114.702,463
27,5613,2014,49,360.097,4024
27,5614,2014,962,183.378,1771
27,5615,2014,50,91.727,345
27,5616,2014,58,550.887,3397
27,5617,2014,25,97.139,682
27,5619,2014,13,293.455,284
27,5621,2014,18,468.706,2419
27,6111,2014,214,833.272,5198
27,6113,2014,34,527.481,2224
27,6114,2014,54,31.934,292
27,6116,2014,180,121.793,846
27,6211,2014,933,314.94,1891
27,6212,2014,524,94.782,794
27,6213,2014,134,30.338,258
27,6215,2014,339,238.572,1015
27,6219,2014,8,11.225,94
27,6221,2014,24,269.411,819
27,6223,2014,14,102.18,491
27,6241,2014,309,12.827,1238
27,6244,2014,111,51.483,796
27,7111,2014,44,6.287,223
27,7113,2014,12,29.066,169
27,7115,2014,11,0.406,13
27,7121,2014,3,0.152,5
27,7131,2014,161,28.667,288
27,7132,2014,223,155.021,536
27,7139,2014,231,116.424,825
27,7211,2014,371,1499.957,4910
27,7213,2014,81,16.099,201
27,7223,2014,24,25.807,103
27,7224,2014,362,407.726,1961
27,7225,2014,7570,3878.441,22721
27,8111,2014,3193,923.427,8822
27,8112,2014,402,76.292,775
27,8113,2014,238,1171.064,2112
27,8114,2014,1768,252.15,3037
27,8121,2014,2149,254.451,3220
27,8122,2014,412,79.137,793
27,8123,2014,76,32.827,211
27,8124,2014,162,27.537,346
27,8129,2014,95,29.315,199
27,8131,2014,232,90.228,1353
27,8132,2014,108,38.205,503
28,1125,2014,15,112.673,153
28,1141,2014,759,391.729,5910
28,1151,2014,10,12.391,59
28,2361,2014,77,774.18,2693
28,2362,2014,148,2765.023,5880
28,2371,2014,56,1406.864,2450
28,2372,2014,63,464.243,1543
28,2373,2014,67,2547.718,3709
28,2379,2014,5,194.68,169
28,2381,2014,24,68.071,376
28,2382,2014,105,179.303,976
28,2383,2014,33,117.156,342
28,2389,2014,17,362.855,855
28,3111,2014,4,23.882,57
28,3112,2014,5,1320.977,545
28,3113,2014,16,2668.417,2381
28,3114,2014,7,9.04,42
28,3115,2014,147,659.222,933
28,3116,2014,50,479.32,651
28,3117,2014,6,244.164,182
28,3118,2014,2677,1777.428,8089
28,3119,2014,48,644.632,546
28,3121,2014,415,2943.801,3759
28,3141,2014,6,9,67
28,3149,2014,72,104.916,406
28,3152,2014,335,551.855,2547
28,3169,2014,8,12.269,120
28,3211,2014,5,1.775,19
28,3219,2014,377,174.462,1113
28,3231,2014,495,1603.151,3625
28,3241,2014,7,98960.591,4464
28,3251,2014,11,50477.994,2269
28,3252,2014,15,40914.555,2951
28,3253,2014,4,51.514,150
28,3256,2014,27,128.166,102
28,3259,2014,14,1848.38,1129
28,3261,2014,63,4529.871,8635
28,3262,2014,8,493.701,1922
28,3271,2014,39,853.752,1452
28,3272,2014,21,551.198,2201
28,3273,2014,180,991.755,1310
28,3274,2014,27,49.477,208
28,3279,2014,90,444.697,873
28,3313,2014,3,44.434,301
28,3321,2014,11,879.034,1426
28,3323,2014,1585,1171.919,4341
28,3324,2014,8,733.906,720
28,3326,2014,9,9.45,41
28,3327,2014,231,484.468,1706
28,3328,2014,18,291.524,1160
28,3329,2014,33,2516.73,4921
28,3331,2014,3,351.041,1324
28,3334,2014,6,2507.468,4393
28,3336,2014,4,1641,1777
28,3339,2014,14,1270.455,4341
28,3342,2014,13,3311.046,16330
28,3343,2014,10,5410.882,13616
28,3344,2014,19,2875.93,11766
28,3345,2014,6,596.737,2438
28,3353,2014,14,1891.502,5892
28,3359,2014,15,2026.746,6215
28,3362,2014,16,209.573,679
28,3363,2014,80,17244.656,56507
28,3371,2014,532,448.94,2090
28,3372,2014,18,772.12,1523
28,3379,2014,13,479.001,3080
28,3391,2014,63,3294.858,13536
28,3399,2014,197,1660.45,4259
28,4311,2014,395,5311.057,9766
28,4312,2014,124,2664.515,4102
28,4321,2014,43,90.859,160
28,4331,2014,52,53.87,523
28,4332,2014,29,9.546,66
28,4333,2014,6,2.215,13
28,4334,2014,66,123.327,452
28,4335,2014,26,47.274,163
28,4341,2014,315,408.757,1469
28,4342,2014,789,3184.68,8582
28,4343,2014,349,219.066,1413
28,4351,2014,70,202.077,553
28,4352,2014,61,327.797,558
28,4353,2014,122,219.154,749
28,4354,2014,191,518.219,1638
28,4361,2014,37,1031.781,1051
28,4371,2014,8,14.941,51
28,4611,2014,18303,2655.323,33264
28,4612,2014,1217,368.318,2604
28,4621,2014,3532,8178.565,29915
28,4622,2014,80,2221.877,5106
28,4631,2014,316,196.569,1655
28,4632,2014,2883,524.718,5907
28,4633,2014,714,502.402,2832
28,4641,2014,1921,2370.461,9434
28,4651,2014,515,199.024,1221
28,4652,2014,559,153.648,1200
28,4653,2014,2637,489.848,5182
28,4659,2014,1247,113.398,2117
28,4661,2014,719,1159.002,4565
28,4662,2014,902,1198.544,2797
28,4663,2014,729,107.182,1620
28,4664,2014,4369,109.364,5598
28,4671,2014,2061,1854.775,7898
28,4681,2014,255,1463.862,3327
28,4682,2014,1588,1258.341,6358
28,4683,2014,33,42.71,268
28,4684,2014,824,2877.136,7146
28,4691,2014,28,26.347,252
28,4841,2014,222,6954.573,10738
28,4842,2014,110,4223.029,6563
28,4851,2014,120,722.282,3791
28,4852,2014,5,1520.594,3267
28,4854,2014,6,67.352,190
28,4855,2014,5,3.22,22
28,4862,2014,3,2585.039,284
28,4881,2014,11,225.864,320
28,4883,2014,13,143.456,705
28,4884,2014,62,558.833,806
28,4885,2014,670,2950.512,8676
28,4921,2014,5,56.484,242
28,4922,2014,3,343.985,1010
28,4931,2014,23,124.693,365
28,5121,2014,28,831.044,918
28,5122,2014,3,0.435,10
28,5151,2014,61,492.459,1034
28,5152,2014,5,0,14
28,5171,2014,29,463.544,956
28,5179,2014,99,101.002,365
28,5182,2014,11,205.218,261
28,5191,2014,12,4.724,51
28,5223,2014,77,620.552,386
28,5224,2014,233,260.92,1348
28,5231,2014,280,295.667,703
28,5241,2014,13,15.318,44
28,5242,2014,191,123.48,803
28,5311,2014,860,263.608,1837
28,5312,2014,189,492.259,925
28,5313,2014,75,118.479,444
28,5411,2014,980,359.419,3194
28,5412,2014,564,467.996,3409
28,5413,2014,120,2092.691,1625
28,5414,2014,41,21.376,115
28,5415,2014,27,68.086,290
28,5416,2014,100,341.239,667
28,5417,2014,4,26.257,74
28,5418,2014,163,234.466,974
28,5419,2014,441,163.381,941
28,5611,2014,59,1085.747,1229
28,5612,2014,12,19.793,103
28,5613,2014,90,2260.124,9208
28,5614,2014,1366,240.141,2763
28,5615,2014,57,74.265,189
28,5616,2014,132,1747.142,12777
28,5617,2014,70,188.966,2084
28,5619,2014,65,184.152,1241
28,5621,2014,26,281.162,640
28,6111,2014,731,1561.809,10807
28,6113,2014,115,3038.485,10438
28,6114,2014,23,13.441,141
28,6115,2014,37,12.414,141
28,6116,2014,352,99.962,1175
28,6211,2014,1807,591.706,3686
28,6212,2014,1551,333.133,2657
28,6213,2014,313,68.528,773
28,6214,2014,22,20.107,85
28,6215,2014,400,291.244,1275
28,6216,2014,7,1.014,21
28,6219,2014,15,21.661,172
28,6221,2014,37,500.356,2017
28,6223,2014,28,456.808,1577
28,6233,2014,11,7.907,123
28,6239,2014,48,13.69,392
28,6241,2014,171,14.981,694
28,6242,2014,27,9.897,203
28,6243,2014,4,0.147,6
28,6244,2014,262,263.365,3219
28,7131,2014,141,32.513,314
28,7132,2014,232,563.218,818
28,7139,2014,650,329.011,2049
28,7211,2014,568,1368.212,5899
28,7213,2014,48,21.301,154
28,7223,2014,87,481.162,1956
28,7224,2014,861,527.784,2501
28,7225,2014,10114,6255.55,34656
28,8111,2014,8444,2289.16,17939
28,8112,2014,672,245.523,1865
28,8113,2014,599,1073.971,3737
28,8114,2014,2349,274.283,3714
28,8121,2014,4979,571.135,7155
28,8122,2014,914,190.448,1815
28,8123,2014,134,204.411,890
28,8124,2014,381,62.294,605
28,8129,2014,158,45.4,316
28,8131,2014,426,372.806,2284
28,8132,2014,181,66.592,779
29,1125,2014,109,4.523,404
29,1141,2014,13,1.64,86
29,1151,2014,3,0.076,3
29,2123,2014,22,192.238,135
29,2221,2014,52,246.011,747
29,2361,2014,28,79.098,302
29,2362,2014,37,289.23,1061
29,2372,2014,13,85.053,200
29,2373,2014,11,178.477,492
29,2381,2014,4,6.508,22
29,2382,2014,25,14.095,111
29,2383,2014,10,9.465,95
29,2389,2014,4,15.215,256
29,3111,2014,7,814.139,163
29,3112,2014,38,1544.403,208
29,3113,2014,21,1.654,49
29,3114,2014,14,498.222,542
29,3115,2014,161,2857.597,1039
29,3116,2014,16,248.763,1282
29,3118,2014,4395,712.45,9062
29,3119,2014,58,779.442,824
29,3121,2014,215,1477.001,1079
29,3131,2014,33,661.22,1134
29,3132,2014,63,2224.622,2963
29,3133,2014,13,30.37,125
29,3141,2014,139,113.127,598
29,3149,2014,173,297.167,1074
29,3151,2014,64,345.704,2954
29,3152,2014,1176,1201.962,8286
29,3159,2014,15,1.478,37
29,3162,2014,23,56.467,426
29,3169,2014,31,9.078,95
29,3211,2014,6,17.608,63
29,3219,2014,367,117.798,720
29,3221,2014,3,2435.261,562
29,3222,2014,19,4094.102,701
29,3231,2014,215,44.496,468
29,3251,2014,7,1665.683,517
29,3253,2014,5,1105.576,152
29,3256,2014,14,353.775,222
29,3259,2014,16,4.28,81
29,3261,2014,32,2941.452,2501
29,3262,2014,5,169.123,171
29,3271,2014,247,3093.02,3370
29,3272,2014,11,1108.555,1242
29,3273,2014,180,998.651,1487
29,3274,2014,3,0.147,7
29,3279,2014,45,27.082,186
29,3315,2014,14,317.214,389
29,3321,2014,4,2.039,15
29,3322,2014,6,4.363,16
29,3323,2014,945,163.468,1721
29,3326,2014,6,27.918,27
29,3327,2014,133,137.444,662
29,3329,2014,7,29.182,133
29,3331,2014,5,6.326,71
29,3332,2014,4,20.73,41
29,3339,2014,3,868.453,392
29,3351,2014,3,11.758,54
29,3353,2014,3,405.985,869
29,3363,2014,12,6947.272,5975
29,3371,2014,302,63.53,631
29,3372,2014,6,7.282,33
29,3379,2014,7,2.105,28
29,3391,2014,16,459.372,987
29,3399,2014,214,53.967,573
29,4311,2014,77,756.521,1321
29,4312,2014,17,594.169,971
29,4321,2014,49,9.524,122
29,4331,2014,11,8.635,48
29,4332,2014,10,1.022,15
29,4333,2014,4,4.113,16
29,4334,2014,28,3.344,66
29,4335,2014,3,13.659,31
29,4341,2014,377,116.318,719
29,4342,2014,475,336.813,1708
29,4343,2014,167,18.988,388
29,4351,2014,25,30.772,102
29,4352,2014,7,5.631,20
29,4353,2014,45,10.394,94
29,4354,2014,37,13.366,102
29,4361,2014,6,22.584,55
29,4611,2014,15373,990.282,25739
29,4612,2014,417,31.514,676
29,4621,2014,299,763.862,2780
29,4622,2014,16,306.816,703
29,4631,2014,537,84.717,1149
29,4632,2014,2213,159.591,3628
29,4633,2014,540,123.019,1315
29,4641,2014,922,285.939,2307
29,4651,2014,198,23.896,343
29,4652,2014,313,22.754,511
29,4653,2014,2125,105.749,3464
29,4659,2014,1546,46.992,2378
29,4661,2014,405,117.93,860
29,4662,2014,283,90.031,668
29,4663,2014,430,36.014,783
29,4664,2014,405,9.095,550
29,4671,2014,1637,296.306,3340
29,4681,2014,70,195.269,569
29,4682,2014,541,140.918,1231
29,4683,2014,12,9.267,27
29,4684,2014,358,715.52,2680
29,4691,2014,12,2.838,31
29,4841,2014,24,202.597,316
29,4842,2014,5,14.848,45
29,4851,2014,28,144.968,966
29,4852,2014,8,307.6,716
29,4855,2014,4,1.441,14
29,4884,2014,25,22.841,146
29,5151,2014,9,25.488,88
29,5171,2014,6,59.998,138
29,5179,2014,63,30.277,230
29,5191,2014,5,3.154,21
29,5223,2014,27,116.827,181
29,5224,2014,102,79.434,491
29,5231,2014,7,1.311,12
29,5311,2014,246,42.819,644
29,5312,2014,37,18.829,120
29,5313,2014,9,21.723,33
29,5322,2014,370,48.043,864
29,5324,2014,107,21.747,332
29,5411,2014,237,55.891,761
29,5412,2014,130,38.824,422
29,5413,2014,38,26.828,228
29,5414,2014,26,4.95,58
29,5416,2014,30,13.363,152
29,5418,2014,58,7.309,105
29,5419,2014,241,32.741,455
29,5611,2014,14,16.824,90
29,5613,2014,21,456.347,1854
29,5614,2014,1203,258.766,3556
29,5615,2014,13,4.444,45
29,5616,2014,17,117.149,1134
29,5619,2014,22,2.695,66
29,5621,2014,6,29.955,79
29,6111,2014,293,309.4,3845
29,6112,2014,5,5.641,83
29,6113,2014,25,83.981,819
29,6114,2014,11,9.416,78
29,6115,2014,43,7.174,136
29,6116,2014,134,32.241,465
29,6211,2014,470,62.256,778
29,6212,2014,531,51.916,746
29,6213,2014,152,17.469,268
29,6215,2014,113,59.464,364
29,6219,2014,6,4.075,101
29,6221,2014,14,39.455,206
29,6223,2014,11,12.399,143
29,6241,2014,139,3.329,616
29,6244,2014,130,60.763,861
29,7111,2014,94,12.882,601
29,7113,2014,11,1.945,39
29,7114,2014,3,0.26,5
29,7115,2014,29,1.631,80
29,7121,2014,5,21.523,263
29,7131,2014,298,19.735,484
29,7132,2014,11,2.275,17
29,7139,2014,304,42.955,633
29,7211,2014,271,260.654,1766
29,7223,2014,9,24.629,110
29,7224,2014,225,82.368,728
29,7225,2014,4516,1027.548,10613
29,8111,2014,2763,340.118,5425
29,8112,2014,243,18.568,361
29,8113,2014,156,265.902,625
29,8114,2014,1266,79.175,1700
29,8121,2014,2168,144.309,2708
29,8122,2014,288,30.353,514
29,8123,2014,51,9.113,101
29,8124,2014,131,13.464,264
29,8129,2014,35,5.553,74
29,8131,2014,104,38.22,512
29,8132,2014,45,11.322,238
30,1125,2014,67,21.779,412
30,1141,2014,2028,869.126,17738
30,1151,2014,67,85.393,332
30,2111,2014,15,63004.496,12817
30,2123,2014,48,622.19,1081
30,2221,2014,177,2378.367,6514
30,2361,2014,106,3595.169,5509
30,2362,2014,166,3671.093,6973
30,2371,2014,73,1651.678,3010
30,2372,2014,105,1178.23,3310
30,2373,2014,84,2519.257,5470
30,2379,2014,11,844.672,555
30,2381,2014,34,223.299,698
30,2382,2014,124,276.217,1583
30,2383,2014,52,92.347,525
30,2389,2014,20,347.482,493
30,3111,2014,14,6294.809,618
30,3112,2014,21,16866.075,2503
30,3113,2014,144,17231.033,13349
30,3114,2014,95,1196.036,1336
30,3115,2014,684,6928.837,2598
30,3116,2014,251,2996.792,2808
30,3117,2014,50,60.193,182
30,3118,2014,9343,5535.196,24058
30,3119,2014,241,20503.453,5300
30,3121,2014,995,9218.034,7219
30,3122,2014,22,144.02,833
30,3131,2014,46,615.049,779
30,3141,2014,21,110.331,153
30,3149,2014,186,74.759,455
30,3151,2014,36,13.623,294
30,3152,2014,1272,931.738,5114
30,3159,2014,51,12.742,115
30,3161,2014,14,256.785,293
30,3162,2014,391,210.167,965
30,3169,2014,161,49.437,410
30,3219,2014,1134,159.639,2170
30,3221,2014,7,5589.983,1961
30,3222,2014,256,681.427,622
30,3231,2014,870,521.427,3121
30,3241,2014,7,139760.399,4225
30,3251,2014,31,130690.065,15638
30,3252,2014,4,3184.184,181
30,3253,2014,9,4603.799,760
30,3254,2014,24,3151.534,1037
30,3255,2014,9,91.299,167
30,3256,2014,36,199.372,163
30,3259,2014,17,583.219,390
30,3261,2014,76,1339.312,1695
30,3262,2014,22,618.864,1374
30,3271,2014,201,45.648,576
30,3272,2014,27,3846.302,1704
30,3273,2014,450,6060.213,2779
30,3274,2014,14,134.135,434
30,3279,2014,84,31.139,195
30,3311,2014,7,36575.674,6392
30,3312,2014,5,3308.436,733
30,3322,2014,14,423.272,359
30,3323,2014,3534,1100.869,7655
30,3324,2014,9,2700.805,1430
30,3326,2014,8,137.259,142
30,3327,2014,402,462.784,1594
30,3328,2014,9,444.68,524
30,3329,2014,25,594.815,480
30,3331,2014,7,2064.739,780
30,3332,2014,20,275.824,538
30,3339,2014,15,193.86,173
30,3353,2014,7,159.395,581
30,3359,2014,5,20.615,73
30,3362,2014,51,74.3,292
30,3363,2014,20,4.807,61
30,3366,2014,10,3864.878,4047
30,3371,2014,2461,255.233,4352
30,3372,2014,20,39.328,80
30,3379,2014,57,21.497,164
30,3391,2014,103,18.46,172
30,3399,2014,502,221.934,1307
30,4311,2014,724,7956.02,15244
30,4312,2014,324,8977.759,11058
30,4321,2014,124,353.692,733
30,4331,2014,76,764.989,1125
30,4332,2014,40,7.396,82
30,4333,2014,24,24.011,96
30,4334,2014,100,167.085,1077
30,4335,2014,36,87.108,286
30,4341,2014,1490,1541.761,4056
30,4342,2014,1827,5570.798,13810
30,4343,2014,642,253.81,2064
30,4351,2014,150,253.563,720
30,4352,2014,100,410.315,891
30,4353,2014,300,317.051,1247
30,4354,2014,302,944.419,2536
30,4361,2014,56,456.25,891
30,4371,2014,7,33.786,38
30,4611,2014,56329,6134.825,98543
30,4612,2014,4705,563.777,7825
30,4621,2014,1967,9452.308,31429
30,4622,2014,183,5757.939,13519
30,4631,2014,1121,375.332,3754
30,4632,2014,8556,1449.715,17530
30,4633,2014,2766,896.526,7319
30,4641,2014,4272,2522.272,14987
30,4651,2014,1106,264.713,2347
30,4652,2014,1421,365.031,3216
30,4653,2014,5309,879.51,11046
30,4659,2014,4721,308.019,7723
30,4661,2014,1748,1349.905,6819
30,4662,2014,1632,1003.76,4710
30,4663,2014,1629,146.374,3243
30,4664,2014,1858,44.295,2392
30,4671,2014,4554,3093.638,15951
30,4681,2014,214,2081.149,5494
30,4682,2014,2548,1427.106,9283
30,4683,2014,230,166.58,762
30,4684,2014,1138,3648.265,12594
30,4691,2014,72,69.128,221
30,4831,2014,3,4764.079,3230
30,4832,2014,42,27.845,185
30,4841,2014,170,3552.607,4939
30,4842,2014,88,2625.62,3808
30,4851,2014,87,1358.016,4804
30,4852,2014,53,1176.528,4436
30,4854,2014,4,87.024,321
30,4855,2014,16,50.169,230
30,4859,2014,4,5.967,80
30,4872,2014,29,16.61,120
30,4881,2014,11,236.301,378
30,4883,2014,33,4142.462,5007
30,4884,2014,153,3455.594,1527
30,4885,2014,235,1327.769,4657
30,4931,2014,39,542.162,1154
